ID_BAT;CODE_INSEE;NOM_COM;NOM_EPCI;NOM_BATI;ADRESSE;Longitude;Latitude;SURFACE;RENOVATION;TYPE;ANNEE;Consommation en Electricité;Consommation en gaz naturel;Consommation en gaz citerne;Consommation en fioul;Consommation en chaleur;Consommation en bois;Consommation en ENR;Dépense en Electricité;Dépense en gaz naturel;Dépense en gaz citerne;Dépense en fioul;Dépense en chaleur;Dépense en bois;Dépense en ENR
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2015;51661;0;8287,5;0;0;0;0;8959,96;0;898,24;0;0;0;0
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2016;50401;0;9287,5;0;0;0;0;0;0;955,6;0;0;0;0
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2017;39529;0;11400;0;0;0;0;0;0;1292,76;0;0;0;0
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2018;52545;0;9050;0;0;0;0;0;0;1135,76;0;0;0;0
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2019;0;0;9000;0;0;0;0;0;0;0;0;0;0;0
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2020;0;0;9000;0;0;0;0;0;0;0;0;0;0;0
3501503;35015;Saint-Sulpice-la-Forêt;RM;Salle polyvalente;Place renee-mathieu cuisnier; -1.580506364533533;48.217698850641575;469;Bâtiment à rénover ;Socio-culturel ;2021;0;0;9000;0;0;0;0;0;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2011;27352;0;0;0;0;0;0;3178,77;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2012;12525;0;0;0;0;0;0;1528,47;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2013;12129;0;0;0;0;0;0;1580,35;0;0;0;0;0;0
